"","predictors","MeanDecreaseGini.mean","MeanDecreaseGini.sd","MeanDecreaseGini.std.error"
"62","ASV10517",0.256158667194212,0.0368186366928331,0.00368186366928331
"63","ASV10531",0.112829095235066,0.0240735268789548,0.00240735268789548
"64","ASV10539",0.00377648060146888,0.00414774252997516,0.000414774252997516
"65","ASV10542",0.672288556170011,0.117306961019085,0.0117306961019085
"66","ASV10547",0.0156968977762442,0.00821814796589298,0.000821814796589297
"67","ASV10550",0.105476438764283,0.0233156497860184,0.00233156497860184
"68","ASV10558",0.900221431037645,0.109421552494155,0.0109421552494155
"69","ASV10563",0.17820772077711,0.0527968502756803,0.00527968502756803
"70","ASV10566",0.00211830656684217,0.00346689276259176,0.000346689276259176
"71","ASV10577",0.011195463866813,0.0065357251055897,0.00065357251055897
"72","ASV10582",0.0110443827047266,0.00779166053331424,0.000779166053331424
"73","ASV106",0.00701600525121316,0.00562934861861092,0.000562934861861092
"74","ASV10607",0.00116306901665362,0.00221367541028895,0.000221367541028895
"75","ASV10608",0.025804208264821,0.0109681357519487,0.00109681357519487
"76","ASV10613",0.00996289425022862,0.00575782660299465,0.000575782660299465
"77","ASV1062",0.0223475480230923,0.0112241314327376,0.00112241314327376
"78","ASV10625",0.04757147168399,0.0157610619633625,0.00157610619633625
"79","ASV10628",0.00794554522613647,0.00661798754978129,0.000661798754978129
"80","ASV10635",15.673250053371,0.44083583648508,0.044083583648508
"81","ASV1066",0.00464639042828517,0.00420427721042863,0.000420427721042863
"82","ASV10664",0.0651377466133821,0.0215026851180955,0.00215026851180955
"83","ASV10672",0.0101297568138543,0.00723213759032491,0.000723213759032491
"84","ASV10675",0.179510267858287,0.0338324577555714,0.00338324577555714
"85","ASV10694",8.55893900712307,0.305090388676959,0.0305090388676959
"86","ASV10697",0.0283161495100237,0.0143527795127569,0.00143527795127569
"87","ASV10699",0.00509094754858422,0.00520103999703625,0.000520103999703625
"88","ASV107",0.157046908017913,0.0272072454638414,0.00272072454638414
"89","ASV10707",0.0343969143042317,0.018200189666179,0.0018200189666179
"90","ASV1071",0.16457542406368,0.0303606323203469,0.00303606323203469
"91","ASV10710",6.78633773411274,0.350654605596696,0.0350654605596696
"92","ASV10718",0.965525344350202,0.0867848507039226,0.00867848507039226
"93","ASV10721",0.0239016058176922,0.0104948518145719,0.00104948518145719
"94","ASV10727",0.0537275426109131,0.0165872882444777,0.00165872882444777
"95","ASV10755",0.0212970616350975,0.0128845840134068,0.00128845840134068
"96","ASV10760",0.458066386180324,0.047644187050566,0.0047644187050566
"97","ASV10769",0.975810569140864,0.0879310500028943,0.00879310500028943
"98","ASV10784",0.187346672063697,0.0289692763474269,0.00289692763474269
"99","ASV10785",3.88049687205822,0.189795927051936,0.0189795927051936
"100","ASV10788",0.0817060894205353,0.0191135441623537,0.00191135441623537
"101","ASV10794",0.666309530203796,0.0602601971448249,0.00602601971448249
"102","ASV10796",0.412622314667795,0.0438482967159965,0.00438482967159965
"103","ASV10797",0.00265624453324453,0.00286461943882987,0.000286461943882987
"104","ASV10799",0.0073075028831902,0.00633120966097955,0.000633120966097955
"105","ASV10800",0.00996194271363312,0.00715291758375805,0.000715291758375805
"106","ASV10803",0.0133870456790038,0.00852231010395834,0.000852231010395834
"107","ASV10806",0.00100887112887113,0.00200837719450684,0.000200837719450684
"108","ASV10810",0.00252576762985848,0.00337983343655096,0.000337983343655096
"109","ASV10814",0.00238419426892337,0.0029908176513104,0.00029908176513104
"110","ASV10824",0.152003804042626,0.0287812834899068,0.00287812834899068
"111","ASV10826",0.0118594459595037,0.00682986908149514,0.000682986908149514
"112","ASV10832",0.181871496147614,0.0306820200703882,0.00306820200703882
"113","ASV10835",0.0532408185684034,0.0287925482790233,0.00287925482790233
"114","ASV10840",0.00366072791630177,0.00324410153362229,0.000324410153362229
"115","ASV10846",0.711955834091037,0.0707236050841602,0.00707236050841602
"116","ASV10857",0.00122728310578311,0.00220058376359375,0.000220058376359375
"117","ASV10858",0.226713610851959,0.039628485877576,0.0039628485877576
"118","ASV10864",0.437367260773143,0.0565048955443565,0.00565048955443565
"119","ASV1087",0.388322304180404,0.0566934947175756,0.00566934947175756
"120","ASV10873",3.90107244791217,0.209539405002825,0.0209539405002825
"121","ASV10881",3.13432453230321,0.193649463035865,0.0193649463035865
"122","ASV10900",0.00047766810966811,0.00117970665112088,0.000117970665112088
"123","ASV10901",0.127253351282309,0.0255836589047313,0.00255836589047313
"124","ASV10914",0.163356472455361,0.0530626989657543,0.00530626989657543
"125","ASV10926",0.0296113846619823,0.0127443074892584,0.00127443074892584
"126","ASV10944",0.0900024769008075,0.019404847701024,0.0019404847701024
"127","ASV10958",0.0377258535663011,0.0138109021994135,0.00138109021994135
"128","ASV1101",0.0210464993667107,0.00926591903276506,0.000926591903276506
"129","ASV11014",0.0466647132450204,0.0139248222909913,0.00139248222909913
"130","ASV11039",0.00142169321854616,0.00244542705443796,0.000244542705443796
"131","ASV11044",11.6265341479671,0.298923643946339,0.0298923643946339
"132","ASV11048",0.0574786158686536,0.0315817081742989,0.00315817081742989
"133","ASV11054",0.0108363493787281,0.00741611936144369,0.000741611936144369
"134","ASV11066",0.00768366126899502,0.00590335977042229,0.000590335977042229
"135","ASV11077",0.00412414023009043,0.00378013135926666,0.000378013135926666
"136","ASV11082",0.0356522270598458,0.0133862951006582,0.00133862951006582
"137","ASV11100",1.46886392310251,0.14266785317081,0.014266785317081
"138","ASV11112",0.00103014508220011,0.00192775305624595,0.000192775305624595
"139","ASV11113",0.0869444236486354,0.0220500003204959,0.00220500003204959
"140","ASV11118",0.0842048810493713,0.020768587928738,0.0020768587928738
"141","ASV11120",0.189089082687845,0.0382879632638356,0.00382879632638356
"142","ASV11125",0.119649158979956,0.0338046629874794,0.00338046629874794
"143","ASV11129",0.00509817796896062,0.00410795453400324,0.000410795453400324
"144","ASV11143",3.1473614404173,0.205556075881647,0.0205556075881647
"145","ASV11145",0.16928653110616,0.0446524094001308,0.00446524094001308
"146","ASV11146",0.86911442699317,0.113603880249762,0.0113603880249762
"147","ASV11150",0.0552535994650277,0.0176626097878057,0.00176626097878057
"148","ASV11153",0.101690277300757,0.0254825809483448,0.00254825809483448
"149","ASV11170",0.0285933632914915,0.0121095151651026,0.00121095151651026
"150","ASV11171",0.269183955288192,0.0367810369019321,0.00367810369019321
"151","ASV11181",0.775227246946464,0.0930596680019448,0.00930596680019448
"152","ASV11184",3.68225340229409,0.177972643565694,0.0177972643565694
"153","ASV11196",0.0811094471022335,0.0189316041203313,0.00189316041203313
"154","ASV1120",0.0207451882012653,0.00913577033171573,0.000913577033171573
"155","ASV11203",0.00101094248579676,0.00215816636501793,0.000215816636501793
"156","ASV11226",0.0166280823128423,0.00742281752152767,0.000742281752152767
"157","ASV11231",0.435468336224974,0.0889677093799247,0.00889677093799247
"158","ASV11233",0.0446229656712398,0.0149200023634521,0.00149200023634521
"159","ASV11239",0.00370531631653371,0.0040554010542392,0.00040554010542392
"160","ASV11243",8.04009841759657,0.246279644342695,0.0246279644342695
"161","ASV11247",0.0432875932784533,0.0131518823188506,0.00131518823188506
"162","ASV11252",0.0860428139124997,0.0216188467854178,0.00216188467854178
"163","ASV11273",0.0205979613295818,0.00873586838974399,0.000873586838974399
"164","ASV11277",0.00603934497270875,0.00606921861728442,0.000606921861728442
"165","ASV11288",0.00576999107687006,0.00590099377628674,0.000590099377628674
"166","ASV11289",0.00569769253415256,0.00535276281565004,0.000535276281565004
"167","ASV11307",0.129176368418251,0.0343926266982653,0.00343926266982653
"168","ASV11308",0.0214091088352303,0.0102165007156158,0.00102165007156158
"169","ASV11315",0.00818019467216537,0.00514112453010551,0.000514112453010551
"170","ASV11321",0.877735240098145,0.0910884302728444,0.00910884302728444
"171","ASV1133",0.0271494488035201,0.0109293294626261,0.00109293294626261
"172","ASV11356",0.0903457223938108,0.0272206969417948,0.00272206969417948
"173","ASV11359",0.0011454531024531,0.00197804092676827,0.000197804092676827
"174","ASV11388",0.00263635265763984,0.0029470626852907,0.00029470626852907
"175","ASV11397",0.00283806316013894,0.00299603548571011,0.000299603548571011
"176","ASV11419",0.154338585737198,0.0266570320762511,0.00266570320762511
"177","ASV11452",1.19354117989467,0.117721777155888,0.0117721777155888
"178","ASV11455",0.0306779664453225,0.0120599935806492,0.00120599935806492
"179","ASV11456",0.0104938206355012,0.00683807524561781,0.000683807524561781
"180","ASV11486",0.0230046049492434,0.00933174739346976,0.000933174739346976
"181","ASV11489",0.0281356652726658,0.0160558127909847,0.00160558127909847
"182","ASV11498",0.266917682070026,0.0434407150599545,0.00434407150599545
"183","ASV11500",0.0108766152419991,0.00599436997902597,0.000599436997902597
"184","ASV11507",0.000568576312576313,0.00137647682754123,0.000137647682754123
"185","ASV1151",0.00120458334664991,0.00226536182148343,0.000226536182148343
"186","ASV11511",0.0420517413895655,0.0156232730439401,0.00156232730439401
"187","ASV11519",0.057929715948418,0.0170832015612439,0.00170832015612439
"188","ASV11529",0.0436386682837464,0.0138748736363422,0.00138748736363422
"189","ASV11550",0.0378909282043964,0.013842860828259,0.0013842860828259
"190","ASV11558",1.04035547739953,0.111714888501812,0.0111714888501812
"191","ASV11571",0.0168071013987727,0.00753370256899829,0.000753370256899829
"192","ASV1158",0.0111003879261761,0.00793969910264042,0.000793969910264042
"193","ASV11584",0.0687547416819428,0.0161262492757166,0.00161262492757166
"194","ASV11593",0.0120101565731945,0.0067306577238727,0.00067306577238727
"195","ASV11611",0.00999018287561915,0.0106462041780289,0.00106462041780289
"196","ASV11622",0.00199534216780811,0.00289427072598364,0.000289427072598364
"197","ASV11631",0.037694441387486,0.0125619801967007,0.00125619801967007
"198","ASV11633",0.0350866963710705,0.0122649536510498,0.00122649536510498
"199","ASV11638",0.0539428163445117,0.0156599828273728,0.00156599828273728
"200","ASV11644",0.00102301351981352,0.00194671069548284,0.000194671069548284
"201","ASV11648",22.0435992837196,0.443793316003214,0.0443793316003214
"202","ASV11655",0.0570601721397547,0.0147036558910857,0.00147036558910857
"203","ASV11660",0.0402864704630117,0.0136918184703793,0.00136918184703793
"204","ASV11666",0.00257701613896131,0.00299329001126765,0.000299329001126765
"205","ASV1168",0.000934765512265512,0.00165539577510445,0.000165539577510445
"206","ASV11681",0.0977928615395274,0.0216101102561581,0.00216101102561581
"207","ASV11712",0.0339409678694501,0.0118868591425527,0.00118868591425527
"208","ASV11714",0.0365505851014918,0.0107299113436292,0.00107299113436292
"209","ASV11762",0.092111260758179,0.0227251160031007,0.00227251160031007
"210","ASV11774",0.34099699142264,0.084073483516996,0.0084073483516996
"211","ASV11777",0.342283722815119,0.067519799760231,0.0067519799760231
"212","ASV11813",0.122552958206067,0.0206038903666115,0.00206038903666115
"213","ASV11821",1.03925957429404,0.0964368143987151,0.00964368143987151
"214","ASV11836",0.0123040025482839,0.00758049798487139,0.000758049798487139
"215","ASV11837",0.031801969230533,0.0122258013280576,0.00122258013280576
"216","ASV11840",0.00707762276203283,0.00541179816411664,0.000541179816411664
"217","ASV11848",0.0369461975515534,0.0126386345797835,0.00126386345797835
"218","ASV11854",0.0433231727735927,0.0113372932710652,0.00113372932710652
"219","ASV11857",5.72964249883199,0.262848522704552,0.0262848522704552
"220","ASV11874",0.00239365754891509,0.00352175127122237,0.000352175127122237
"221","ASV11875",0.0449923081202384,0.0151673845661019,0.00151673845661019
"222","ASV11893",9.15295980002999,0.334840674093414,0.0334840674093414
"223","ASV11904",0.0702260151535062,0.0186624734319223,0.00186624734319223
"224","ASV11907",0.00105828425616351,0.00191207652834734,0.000191207652834734
"225","ASV11927",0.00717376749119474,0.00525147620597871,0.000525147620597871
"226","ASV11930",0.498011827235765,0.0556333274626537,0.00556333274626537
"227","ASV11957",0.00856180041467484,0.00657031645712055,0.000657031645712055
"228","ASV11960",0.907511638364702,0.0971095141600348,0.00971095141600348
"229","ASV11961",0.00117179716447983,0.00214366018540188,0.000214366018540188
"230","ASV11964",3.19560574545715,0.232278917363543,0.0232278917363543
"231","ASV11969",0.714361190164441,0.0831857476896913,0.00831857476896913
"232","ASV11987",0.016529850162422,0.00930144535532841,0.000930144535532841
"233","ASV11992",0.019460574555919,0.00946904694218725,0.000946904694218725
"234","ASV12005",0.244148957065081,0.0535134380689206,0.00535134380689206
"235","ASV1201",0.00196527276077895,0.00359719267802527,0.000359719267802527
"236","ASV12022",0.00145780992041903,0.00253600995639201,0.000253600995639201
"237","ASV12039",0.00135474521774522,0.00262795872387019,0.000262795872387019
"238","ASV12044",0.00389410764020981,0.00390458253792787,0.000390458253792787
"239","ASV12046",0.174925300078454,0.0319735290577384,0.00319735290577384
"240","ASV12063",0.0387691700496514,0.0126437363561772,0.00126437363561772
"241","ASV12068",0.00959095057101383,0.00594858502480572,0.000594858502480572
"242","ASV12073",0.0509528717066799,0.0157119893551767,0.00157119893551767
"243","ASV12076",0.0301452395230649,0.011931363494431,0.0011931363494431
"244","ASV12089",0.000459066666666667,0.00126400475418358,0.000126400475418358
"245","ASV12093",0.0590552491564178,0.0153516913499057,0.00153516913499057
"246","ASV12110",0.0192839465781748,0.00884803109024768,0.000884803109024768
"247","ASV12114",0.0563426382952924,0.0165584554660811,0.00165584554660811
"248","ASV12126",0.225108849220845,0.0343865818821523,0.00343865818821523
"249","ASV12142",0.0678696766365198,0.0174141061990163,0.00174141061990163
"250","ASV12144",0.130434428474755,0.0344942555365475,0.00344942555365475
"251","ASV12147",0.0280400679587882,0.0108969100618535,0.00108969100618535
"252","ASV12157",0.00839332385361536,0.00680402677883744,0.000680402677883744
"253","ASV1216",0.00945092504366754,0.00721640493110171,0.000721640493110171
"254","ASV12164",1.2752814942803,0.106409583423136,0.0106409583423136
"255","ASV1217",0.00399066424735986,0.00401211387780753,0.000401211387780753
"256","ASV1220",0.0500522836892286,0.022033941822897,0.0022033941822897
"257","ASV12203",0.0173552330960948,0.00935232088349763,0.000935232088349763
"258","ASV12204",0.00608936564353969,0.00487113809720635,0.000487113809720635
"259","ASV12232",0.109926931675681,0.0228004568805713,0.00228004568805713
"260","ASV12240",0.0806342306353635,0.0199010370788452,0.00199010370788452
"261","ASV12251",0.0363453335276658,0.019631484435343,0.0019631484435343
"262","ASV12263",0.00679855671269697,0.00509030892024134,0.000509030892024134
"263","ASV12265",0.0222428011883319,0.0109190126261009,0.00109190126261009
"264","ASV12267",0.118415898352625,0.02570025748341,0.002570025748341
"265","ASV12277",0.135118182092992,0.0275139367241052,0.00275139367241052
"266","ASV12294",0.00245251584449223,0.00401331767584696,0.000401331767584696
"267","ASV12298",0.0698618373016552,0.0262510642296248,0.00262510642296248
"268","ASV12308",0.0131252246335189,0.00795370544516416,0.000795370544516416
"269","ASV12314",0.0997433338787335,0.0255042739749461,0.00255042739749461
"270","ASV12322",0.0433022592689312,0.0144354848925315,0.00144354848925315
"271","ASV12342",0.00548340204837116,0.00496478285995968,0.000496478285995968
"272","ASV12350",0.0194959953867239,0.00868607075545344,0.000868607075545344
"273","ASV12351",0.0071417010902432,0.00521363941780637,0.000521363941780637
"274","ASV12359",0.14664795713145,0.0265545096649892,0.00265545096649892
"275","ASV12369",0.0344313049311607,0.0138827007000775,0.00138827007000775
"276","ASV12380",0.0152355580860525,0.00827130576132007,0.000827130576132007
"277","ASV12389",0.00104868353868354,0.00219244812592867,0.000219244812592867
"278","ASV12390",0.164268671241239,0.0352996862000268,0.00352996862000268
"279","ASV12408",0.0064725034569347,0.00549067185616508,0.000549067185616508
"280","ASV12415",0.835948302640471,0.110742019356921,0.0110742019356921
"281","ASV12429",0.0306491328268068,0.0112686035100421,0.00112686035100421
"282","ASV12442",0.0375776336618047,0.0134157539362699,0.00134157539362699
"283","ASV12449",0.127998250393692,0.0257887702752914,0.00257887702752914
"284","ASV12458",0.29823016692929,0.0400319793722544,0.00400319793722544
"285","ASV12465",0.00258187715208768,0.00312059360827019,0.000312059360827019
"286","ASV12471",0.0271318532068452,0.0126923953866772,0.00126923953866772
"287","ASV12500",0.0619969702643117,0.0164626924256807,0.00164626924256807
"288","ASV12510",0.10836264640225,0.025786352354631,0.0025786352354631
"289","ASV12538",0.00838718429108193,0.00601213634428342,0.000601213634428342
"290","ASV12541",0.0529099708053453,0.0139703573077451,0.00139703573077451
"291","ASV12542",4.34130448986881,0.205234858903988,0.0205234858903988
"292","ASV12547",0.0320727215796525,0.0125737057285055,0.00125737057285055
"293","ASV12551",0.0484309912851246,0.0128259620809489,0.00128259620809489
"294","ASV12561",0.0299754682845375,0.0135237158228479,0.00135237158228479
"295","ASV12568",1.82910665282837,0.126917879404241,0.0126917879404241
"296","ASV12570",0.144608206878188,0.0365393518486506,0.00365393518486506
"297","ASV12580",0.0916970082474849,0.0246044418659868,0.00246044418659868
"298","ASV12583",0.0142715324831014,0.00726311084088461,0.000726311084088461
"299","ASV12584",0.37490138376226,0.0516882786118583,0.00516882786118583
"300","ASV1259",0.629363693161538,0.0994494619627996,0.00994494619627996
"301","ASV12599",0.0095876907308377,0.00612362047079869,0.000612362047079869
"302","ASV12608",1.03743995563218,0.101817789653261,0.0101817789653261
"303","ASV12610",0.0378986967883758,0.0135097277390058,0.00135097277390058
"304","ASV12623",0.0233446654282715,0.00977247284622126,0.000977247284622126
"305","ASV12626",0.0187158656732463,0.00866523579615931,0.000866523579615931
"306","ASV12629",0.0192393126724843,0.00967701960514308,0.000967701960514308
"307","ASV12635",0.017569559220025,0.00963065934607719,0.000963065934607719
"308","ASV12636",0.140147768993186,0.0281549544646487,0.00281549544646487
"309","ASV12642",0.0471165819896684,0.0134809296806367,0.00134809296806367
"310","ASV12644",0.00487386148182743,0.00453987534677007,0.000453987534677007
"311","ASV12659",0.345228825745248,0.0502634516600459,0.00502634516600459
"312","ASV12664",2.17946722750006,0.215115857792158,0.0215115857792158
"313","ASV12678",0.0176462035870446,0.00868217601648815,0.000868217601648815
"314","ASV12682",3.03284650160475,0.186684908773876,0.0186684908773876
"315","ASV12688",0.0119066609792669,0.0076975233903623,0.00076975233903623
"316","ASV12698",0.00144111494061494,0.00222281941234757,0.000222281941234757
"317","ASV12699",0.0170673215579141,0.00902592015069603,0.000902592015069603
"318","ASV12706",0.0330143084085906,0.0140836981822952,0.00140836981822952
"319","ASV1272",0.0548645455255879,0.0154374219768482,0.00154374219768482
"320","ASV12731",0.00326384573324852,0.00317825982438133,0.000317825982438133
"321","ASV12732",0.00689470270795401,0.00514860533132429,0.000514860533132429
"322","ASV12733",0.0069673047863729,0.00644003419904601,0.000644003419904601
"323","ASV12737",0.013546038286401,0.00751110425747693,0.000751110425747693
"324","ASV12740",0.0454416654104479,0.0157455557029628,0.00157455557029628
"325","ASV12741",0.0447668493871526,0.0156685740791036,0.00156685740791036
"326","ASV12745",0.000817095832272303,0.00165876746454781,0.000165876746454781
"327","ASV12746",0.568987475393011,0.10497639315539,0.010497639315539
"328","ASV12747",0.18790443980675,0.065603241455876,0.0065603241455876
"329","ASV1276",2.28905605027161,0.215287993252843,0.0215287993252843
"330","ASV12760",0.0113518646029342,0.00674618088871552,0.000674618088871552
"331","ASV12761",0.0108299784176829,0.007899619089815,0.0007899619089815
"332","ASV12792",0.0525776905430509,0.0232850798489354,0.00232850798489354
"333","ASV1282",0.0124458111184262,0.00725672535921671,0.000725672535921671
"334","ASV12849",0.0280483586325677,0.00962446061509429,0.000962446061509429
"335","ASV12876",0.000676684981684982,0.00147061305682813,0.000147061305682813
"336","ASV12881",0.0791660853341232,0.0190847097116955,0.00190847097116955
"337","ASV12883",2.17471798943449,0.119828562486711,0.0119828562486711
"338","ASV12885",0.000716058645173196,0.00149506448704998,0.000149506448704998
"339","ASV12890",0.0030736644110963,0.00432059005159768,0.000432059005159768
"340","ASV12893",0.00132022739369334,0.00207435646449033,0.000207435646449033
"341","ASV12897",0.202008929378246,0.0397513000971488,0.00397513000971488
"342","ASV12899",0.0616428996602292,0.0226173534866199,0.00226173534866199
"343","ASV12910",0.0220778192290268,0.0108926663989437,0.00108926663989437
"344","ASV12918",0.0127899042606556,0.00779786382240729,0.000779786382240729
"345","ASV12934",0.00509259137950542,0.00380117152582355,0.000380117152582355
"346","ASV12939",0.172902940929328,0.0292867267230056,0.00292867267230056
"347","ASV1294",1.58209534882635,0.15690681253303,0.015690681253303
"348","ASV12944",0.156952828064687,0.0308946132668801,0.00308946132668801
"349","ASV12951",0.0798074463595556,0.0186607826020706,0.00186607826020706
"350","ASV12959",0.0503639909050138,0.0146860523449594,0.00146860523449594
"351","ASV12961",0.332087084417851,0.0617451890794007,0.00617451890794007
"352","ASV12965",0.000476873015873016,0.00139823506009496,0.000139823506009496
"353","ASV12966",0.31191229907797,0.0717708526302813,0.00717708526302813
"354","ASV12979",1.70539897497911,0.163361244721077,0.0163361244721077
"355","ASV12995",0.136929320322385,0.0330406959920713,0.00330406959920713
"356","ASV12996",0.0301804756062339,0.0121279422415161,0.00121279422415161
"357","ASV13",0.0346178570322143,0.0150244125399094,0.00150244125399094
"358","ASV13001",1.19234042994186,0.118575088812026,0.0118575088812026
"359","ASV13003",0.0800647153460393,0.0342138065609918,0.00342138065609918
"360","ASV13005",0.252962338711184,0.0458776726157857,0.00458776726157857
"361","ASV13006",0.0266171469955113,0.0102715580684376,0.00102715580684376
"362","ASV13014",0.117612484401452,0.0319856891226072,0.00319856891226072
"363","ASV13022",4.84060926242077,0.238947963418668,0.0238947963418668
"364","ASV13027",0.00806978841002615,0.00659488424705212,0.000659488424705212
"365","ASV13035",6.56110424428659,0.298114567280611,0.0298114567280611
"366","ASV13047",0.00336953006896784,0.00377116845490207,0.000377116845490207
"367","ASV13055",0.00414351243321522,0.00407293563733746,0.000407293563733746
"368","ASV13057",0.00839886009362574,0.00611236801234934,0.000611236801234933
"369","ASV13060",0.0754251637706174,0.0183525697381871,0.00183525697381871
"370","ASV13068",0.188244465369503,0.0251845820698604,0.00251845820698604
"371","ASV13075",0.0257893994216739,0.0129117381637854,0.00129117381637854
"372","ASV13079",0.126519693616372,0.0256026403093513,0.00256026403093513
"373","ASV13080",4.07356253602136,0.238174481235976,0.0238174481235976
"374","ASV13085",0.175883444722512,0.033306914298085,0.0033306914298085
"375","ASV13089",5.32961393266617,0.243364932903226,0.0243364932903226
"376","ASV1309",0.00144657930957931,0.00282646982908975,0.000282646982908975
"377","ASV13102",0.00340479105844276,0.00350935152601022,0.000350935152601022
"378","ASV13108",0.0176624393196943,0.0106737310018108,0.00106737310018108
"379","ASV13109",0.0247160382060559,0.0152737159298098,0.00152737159298098
"380","ASV13112",0.0205374379747838,0.0086839350104332,0.00086839350104332
"381","ASV13124",0.00485956057841927,0.00503150231515066,0.000503150231515066
"382","ASV13140",0.0589943827194756,0.0160176690714546,0.00160176690714546
"383","ASV13170",1.27304917416001,0.103973438314375,0.0103973438314375
"384","ASV13207",0.383501675072888,0.0719665715924348,0.00719665715924348
"385","ASV13216",0.0240735105026228,0.0116561244386873,0.00116561244386873
"386","ASV13224",0.656650529794578,0.119129915694702,0.0119129915694702
"387","ASV13248",0.0100093999334207,0.00695278873929875,0.000695278873929875
"388","ASV13258",0.133275172129415,0.0324199578362503,0.00324199578362503
"389","ASV13262",0.0927015450109426,0.0218251652265046,0.00218251652265046
"390","ASV13270",0.107218642579226,0.0229678799386205,0.00229678799386205
"391","ASV1328",0.00158285394017747,0.00254254630579745,0.000254254630579745
"392","ASV13295",0.0234880129755892,0.0121584098360476,0.00121584098360476
