"","predictors","MeanDecreaseGini.mean","MeanDecreaseGini.sd","MeanDecreaseGini.std.error"
"35","ASV10299",0.00913142172186649,0.017704091739829,0.0017704091739829
"36","ASV10306",0.171287835905485,0.0759860997198098,0.00759860997198098
"37","ASV10325",0.027876254136169,0.0259329125924732,0.00259329125924732
"38","ASV10334",1.4352776455323,0.297264425694391,0.0297264425694391
"39","ASV1034",0.0383538717965308,0.0304124979725741,0.00304124979725741
"40","ASV10341",0.0096672239124873,0.0161439535802396,0.00161439535802396
"41","ASV10345",0.000290909090909091,0.00214617347995464,0.000214617347995464
"42","ASV10374",0.0350144194862579,0.0320075621622551,0.00320075621622551
"43","ASV1038",0.185329818402381,0.0694031329301096,0.00694031329301096
"44","ASV10381",0.112679670474508,0.064435449315823,0.0064435449315823
"45","ASV1039",0.00280063761401997,0.00745758608559689,0.000745758608559689
"46","ASV10396",0.00290383232608465,0.00826125532622853,0.000826125532622853
"47","ASV1040",0.810546018950331,0.261355840091257,0.0261355840091257
"48","ASV10400",0.0627970765720761,0.0584825112988481,0.00584825112988481
"49","ASV10413",0.00450989855658731,0.00931174099514442,0.000931174099514442
"50","ASV10414",7.59257151815606,0.682286615374874,0.0682286615374874
"51","ASV10415",0.0968040987539061,0.0591675814840994,0.00591675814840994
"52","ASV1043",0.00427608670741024,0.00779804130299292,0.000779804130299292
"53","ASV10434",0.0442336664380903,0.0324900893316932,0.00324900893316932
"54","ASV10448",0.0693635857259257,0.0460667027582554,0.00460667027582554
"55","ASV1045",0.00119777777777778,0.00451102154461515,0.000451102154461515
"56","ASV10468",0.00440738014814563,0.00940630721612168,0.000940630721612168
"57","ASV10469",0.00187994297337547,0.00638934378365746,0.000638934378365746
"58","ASV1047",0,0,0
"59","ASV10472",0.130886771663521,0.0672448132067455,0.00672448132067455
"60","ASV10486",0.0309087493475645,0.0280785711415619,0.00280785711415619
"61","ASV10508",0.13421063563479,0.0672622270807801,0.00672622270807801
"62","ASV10517",0.161808397752685,0.0852675415244953,0.00852675415244953
"63","ASV10531",0.0819124285353445,0.0486827087631996,0.00486827087631996
"64","ASV10539",9e-04,0.00477001954081459,0.000477001954081459
"65","ASV10542",1.17500636986403,0.370581617011223,0.0370581617011223
"66","ASV10547",0.000478571428571429,0.00288595679977633,0.000288595679977633
"67","ASV10550",0.204400420747085,0.0870587533036007,0.00870587533036007
"68","ASV10558",0.0426774089998499,0.0341260553152565,0.00341260553152565
"69","ASV10563",0.487865276197967,0.184692151081074,0.0184692151081074
"70","ASV10566",0.00042156862745098,0.00249105678464499,0.000249105678464499
"71","ASV10577",0.00131833333333333,0.00426730943969341,0.000426730943969341
"72","ASV10582",0.000994444444444444,0.00415461782033817,0.000415461782033817
"73","ASV106",0.00472188876780527,0.0106007612962373,0.00106007612962373
"74","ASV10607",0.000912063492063492,0.00464201349003022,0.000464201349003022
"75","ASV10608",0.0103278391427318,0.0149472017967398,0.00149472017967398
"76","ASV10613",0.00488941576937582,0.0105545635080304,0.00105545635080304
"77","ASV1062",0.238183819342405,0.0880790234075653,0.00880790234075652
"78","ASV10625",0.0146606411116843,0.0203623728881911,0.00203623728881911
"79","ASV10628",0.00203567268363094,0.00660090225423434,0.000660090225423434
"80","ASV10635",2.43740150431541,0.360528794892253,0.0360528794892253
"81","ASV1066",0,0,0
"82","ASV10664",0.12283409847888,0.0555528428409341,0.00555528428409341
"83","ASV10672",0.0155015982780018,0.0206149282097809,0.00206149282097809
"84","ASV10675",0.245746368421951,0.113865954906964,0.0113865954906964
"85","ASV10694",2.30360253224876,0.383047051804191,0.0383047051804191
"86","ASV10697",0.00301947168646253,0.0069867728915307,0.00069867728915307
"87","ASV10699",0.00120865800865801,0.00491828112275785,0.000491828112275785
"88","ASV107",0.0440743923661398,0.0362350185219538,0.00362350185219538
"89","ASV10707",0.0208346602517597,0.0258901983071295,0.00258901983071295
"90","ASV1071",0.143759769072838,0.0724169449207082,0.00724169449207082
"91","ASV10710",0.207986340602338,0.0817340487596193,0.00817340487596193
"92","ASV10718",0.601409182950229,0.139610838643944,0.0139610838643944
"93","ASV10721",0.00117322021116139,0.00519233850161317,0.000519233850161317
"94","ASV10727",0.0134682981962817,0.0229340463301053,0.00229340463301053
"95","ASV10760",0.607843996615431,0.181269976665574,0.0181269976665574
"96","ASV10769",0.22739720698627,0.0893614882308695,0.00893614882308695
"97","ASV10784",0.287734743038572,0.105165013440961,0.0105165013440961
"98","ASV10785",0.830969346497996,0.194652715103163,0.0194652715103163
"99","ASV10788",0.0361940255656959,0.0379989099545825,0.00379989099545825
"100","ASV10794",0.508112270088024,0.140332814198139,0.0140332814198139
"101","ASV10796",0.953837376640597,0.193476613671318,0.0193476613671318
"102","ASV10797",0.00448382187607838,0.0120267683551263,0.00120267683551263
"103","ASV10799",0.0151905924888189,0.0177813825796377,0.00177813825796377
"104","ASV10800",0.00301466548598035,0.00750092524298968,0.000750092524298968
"105","ASV10803",0.219907761128911,0.107786978374805,0.0107786978374805
"106","ASV10806",0.000991666666666667,0.00478448994099796,0.000478448994099796
"107","ASV10814",0.0197628555172248,0.0229174929768989,0.00229174929768989
"108","ASV10824",0.150039848997399,0.0655069411726783,0.00655069411726783
"109","ASV10826",0.00490838541825334,0.0100632973799764,0.00100632973799764
"110","ASV10832",0.415128781515932,0.106552323538403,0.0106552323538403
"111","ASV10835",0.00486218495777117,0.0123452527484179,0.00123452527484179
"112","ASV10840",0.000416666666666667,0.00238512741214513,0.000238512741214513
"113","ASV10846",0.228335361615173,0.0779287918596471,0.00779287918596471
"114","ASV10857",0,0,0
"115","ASV10858",0.0724903831804399,0.0447708883842765,0.00447708883842765
"116","ASV10864",0.190646901229079,0.0748650801381928,0.00748650801381928
"117","ASV1087",0.103195690290317,0.059558844979578,0.0059558844979578
"118","ASV10873",0.553894292509355,0.186852802839422,0.0186852802839423
"119","ASV10881",0.674087425134727,0.175879084082672,0.0175879084082672
"120","ASV10900",1e-04,0.001,1e-04
"121","ASV10901",0.0367930463811919,0.0281360955148402,0.00281360955148402
"122","ASV10914",0.00950022842785814,0.0146527690597565,0.00146527690597565
"123","ASV10926",0.00365827613208048,0.00880398477925201,0.000880398477925201
"124","ASV10944",0.33386618365403,0.115336895217732,0.0115336895217732
"125","ASV10958",0.00264214285714286,0.00687664279413269,0.000687664279413269
"126","ASV1101",0.00298407718851197,0.0081274286558663,0.00081274286558663
"127","ASV11014",0.0416476459938026,0.0330430889425367,0.00330430889425367
"128","ASV11039",0,0,0
"129","ASV11044",5.2509740402638,0.537994409933352,0.0537994409933352
"130","ASV11048",0.00803470393094264,0.0189872028150388,0.00189872028150388
"131","ASV11054",0.000676666666666667,0.00404199476262092,0.000404199476262092
"132","ASV11066",0.000495714285714286,0.00284502879195378,0.000284502879195378
"133","ASV11077",0.00136642857142857,0.00515840369152356,0.000515840369152356
"134","ASV11082",0.0117486379680602,0.0189284933782447,0.00189284933782447
"135","ASV11100",1.49812469691741,0.327985822779899,0.0327985822779899
"136","ASV11112",1e-04,0.001,1e-04
"137","ASV11113",0.0898724385874117,0.0674476840342092,0.00674476840342092
"138","ASV11118",0.196299471584061,0.0816574260644508,0.00816574260644508
"139","ASV11120",0.228504819212492,0.117714226292854,0.0117714226292854
"140","ASV11125",0.0338116741177339,0.0329801742869889,0.00329801742869888
"141","ASV11129",0.000732539682539683,0.00327068904003623,0.000327068904003623
"142","ASV11143",1.8198607837398,0.357431048208839,0.0357431048208839
"143","ASV11145",0.0415301827382346,0.0362116035914949,0.00362116035914949
"144","ASV11146",0.0374747927694181,0.0373967063229353,0.00373967063229353
"145","ASV11150",0.694825886230699,0.175415811051207,0.0175415811051207
"146","ASV11153",2.28452805550195,0.311552193449839,0.0311552193449839
"147","ASV11170",0.0806774787840141,0.0478041663582502,0.00478041663582502
"148","ASV11171",0.319951375340692,0.103542959427365,0.0103542959427365
"149","ASV11181",0.0931424889977736,0.0518854702228103,0.00518854702228103
"150","ASV11184",0.737319842738973,0.164027961073939,0.0164027961073939
"151","ASV11196",0.0473429244250529,0.0412880045612718,0.00412880045612718
"152","ASV1120",0.00361407871355697,0.0101954070525137,0.00101954070525137
"153","ASV11203",0.00128253968253968,0.00799101628015326,0.000799101628015326
"154","ASV11226",0.0120762115774674,0.0178868589229539,0.00178868589229539
"155","ASV11231",0.0479588030520604,0.0513389253792038,0.00513389253792038
"156","ASV11233",0.00327213528824336,0.00949482632375126,0.000949482632375127
"157","ASV11239",0.00134060606060606,0.00424206155255817,0.000424206155255817
"158","ASV11243",2.66868580510387,0.387591818511663,0.0387591818511663
"159","ASV11247",0.04455170027555,0.0385420722348286,0.00385420722348286
"160","ASV11252",0.0659024131886331,0.0523102819473551,0.00523102819473551
"161","ASV11273",0.00344249664078611,0.00835518312175558,0.000835518312175558
"162","ASV11277",0.117906931448773,0.0540670827561781,0.00540670827561781
"163","ASV11288",0.00346500627057384,0.00924496823304744,0.000924496823304744
"164","ASV11289",0.00115066239316239,0.00447296051202505,0.000447296051202505
"165","ASV11307",0.0205307370537964,0.0241517449152492,0.00241517449152492
"166","ASV11308",0.00420116167492638,0.00901261423378377,0.000901261423378377
"167","ASV11315",0.00346219511641422,0.0107239064872128,0.00107239064872128
"168","ASV11321",0.181563828707194,0.0835229792844933,0.00835229792844933
"169","ASV1133",0.00313019612025243,0.00729685521388928,0.000729685521388928
"170","ASV11356",0.00357328138528139,0.00757038005480621,0.000757038005480621
"171","ASV11359",0.000696088246199481,0.00364160285221388,0.000364160285221388
"172","ASV11388",0.000266666666666667,0.00187607058848386,0.000187607058848386
"173","ASV11397",0.00062156862745098,0.00316781204394449,0.000316781204394449
"174","ASV11419",0.131072230078603,0.0636660663683485,0.00636660663683485
"175","ASV11452",0.0843572763689003,0.0440850551255177,0.00440850551255177
"176","ASV11455",0.00357258764111705,0.007736803973742,0.0007736803973742
"177","ASV11456",0.00131483412137853,0.00607651722315428,0.000607651722315428
"178","ASV11486",0.0650986457938292,0.0438440599485381,0.00438440599485381
"179","ASV11489",0.0134018186439291,0.0186544082068258,0.00186544082068258
"180","ASV11498",0.0303196577991538,0.0311994493451917,0.00311994493451917
"181","ASV11500",0.0016140404040404,0.00648830170704125,0.000648830170704125
"182","ASV11507",0,0,0
"183","ASV1151",0,0,0
"184","ASV11511",0.198768242931085,0.102413061043519,0.0102413061043519
"185","ASV11519",0.00942653264064165,0.0161141660344656,0.00161141660344656
"186","ASV11529",0.00998706662340179,0.0161052802177643,0.00161052802177643
"187","ASV11550",0.00871240138463317,0.014316669258609,0.0014316669258609
"188","ASV11558",0.174789930535926,0.0673927952993972,0.00673927952993972
"189","ASV11571",0.00385460585710586,0.00838370531095792,0.000838370531095792
"190","ASV1158",0.00162224348750665,0.00654149633918086,0.000654149633918086
"191","ASV11584",0.0239210607880248,0.0253341855518122,0.00253341855518122
"192","ASV11593",0.00328461038961039,0.00780564979333229,0.000780564979333229
"193","ASV11611",0.000583333333333333,0.00259904799975885,0.000259904799975885
"194","ASV11622",0.000331428571428571,0.00233310185264013,0.000233310185264013
"195","ASV11631",0.00276457509157509,0.00741696190686296,0.000741696190686296
"196","ASV11633",0.00342627519539284,0.00870700169403712,0.000870700169403712
"197","ASV11638",0.0157904440101559,0.0205375396883173,0.00205375396883173
"198","ASV11644",0.00216155379860544,0.00678056319817899,0.000678056319817899
"199","ASV11648",7.36500486305259,0.588760240617413,0.0588760240617413
"200","ASV11655",0.343013892785414,0.109508833917843,0.0109508833917843
"201","ASV11660",0.0671756901967168,0.0410565936368796,0.00410565936368796
"202","ASV11666",0.00015,0.0015,0.00015
"203","ASV1168",0.00259502907185789,0.00861610301023605,0.000861610301023605
"204","ASV11681",0.131356753754457,0.0584408992154169,0.00584408992154169
"205","ASV11712",0.053082333445529,0.0413688237778333,0.00413688237778333
"206","ASV11714",0.0345721338622139,0.0301643125549517,0.00301643125549517
"207","ASV11762",0.938805099927591,0.20643488875712,0.020643488875712
"208","ASV11774",0.00132904761904762,0.00517225265093021,0.000517225265093021
"209","ASV11777",0.0523469819976498,0.0522292199121909,0.00522292199121909
"210","ASV11813",0.0895035393805176,0.0512062851783347,0.00512062851783347
"211","ASV11821",0.418925517570873,0.129252245148282,0.0129252245148282
"212","ASV11836",0.0204920067920887,0.0255353384894566,0.00255353384894566
"213","ASV11837",0.127530202755789,0.0813094400810841,0.00813094400810841
"214","ASV11840",0.00034,0.00239620912731301,0.000239620912731301
"215","ASV11848",0.0786193477996649,0.0473696212156004,0.00473696212156004
"216","ASV11854",0.32742954893608,0.106718703511088,0.0106718703511088
"217","ASV11857",0.210817789650763,0.11558054837282,0.011558054837282
"218","ASV11874",0.000133333333333333,0.00133333333333333,0.000133333333333333
"219","ASV11875",0.0229460177588515,0.0219642439901778,0.00219642439901778
"220","ASV11893",3.52271135460785,0.446304000401786,0.0446304000401786
"221","ASV11904",0.0792593003434092,0.052392587722405,0.0052392587722405
"222","ASV11907",0,0,0
"223","ASV11927",0.00211688311688312,0.00684432332519634,0.000684432332519634
"224","ASV11930",0.247972955153758,0.0862078595075953,0.00862078595075953
"225","ASV11957",0.00271596243806447,0.00841451104805326,0.000841451104805326
"226","ASV11960",1.09655294811725,0.263913088595063,0.0263913088595063
"227","ASV11961",0.000725,0.00328170240988891,0.000328170240988891
"228","ASV11964",3.05947686099048,0.545958133877792,0.0545958133877792
"229","ASV11969",0.0795627864038038,0.0506975078869334,0.00506975078869334
"230","ASV11987",0.000822247927511085,0.00406325450070713,0.000406325450070713
"231","ASV11992",0.00150606837606838,0.00517543936624072,0.000517543936624072
"232","ASV12005",0.93796314000311,0.222634649453606,0.0222634649453606
"233","ASV1201",0.000828439153439154,0.00526449677110314,0.000526449677110314
"234","ASV12022",0,0,0
"235","ASV12039",0.00024,0.0024,0.00024
"236","ASV12044",0.000563333333333333,0.00330754163236559,0.000330754163236559
"237","ASV12046",0.204651479221129,0.0869459782765597,0.00869459782765597
"238","ASV12063",0.259613270452178,0.0802595668677822,0.00802595668677821
"239","ASV12068",0.0915321326768737,0.0468340572681529,0.00468340572681529
"240","ASV12073",0.0483735174502783,0.0368984682387048,0.00368984682387048
"241","ASV12076",0.00496188034188034,0.00942951587218709,0.000942951587218709
"242","ASV12089",0.000133333333333333,0.00133333333333333,0.000133333333333333
"243","ASV12093",0.11601763422746,0.0830729714649444,0.00830729714649444
"244","ASV12110",0.00463622697415622,0.00984884735456963,0.000984884735456963
"245","ASV12114",0.0468515248765732,0.0465598451513202,0.00465598451513202
"246","ASV12126",0.532016026099727,0.119179821681746,0.0119179821681746
"247","ASV12142",0.0386745257543472,0.0308277312421286,0.00308277312421286
"248","ASV12144",0.0992427948185636,0.0641974150886404,0.00641974150886404
"249","ASV12147",0.00411952657309426,0.0102719362802098,0.00102719362802098
"250","ASV12157",0.000133333333333333,0.00133333333333333,0.000133333333333333
"251","ASV1216",0.00384401116427432,0.00937676761546678,0.000937676761546678
"252","ASV12164",0.486314035180498,0.189106520343663,0.0189106520343663
"253","ASV1217",0.00749154611723688,0.0141921002819272,0.00141921002819272
"254","ASV1220",0.879847905174322,0.246370191886954,0.0246370191886954
"255","ASV12203",0.00109111111111111,0.00444355715048705,0.000444355715048705
"256","ASV12204",0.00708740440182979,0.0150392500972741,0.00150392500972741
"257","ASV12232",0.104688359581586,0.0533892938090964,0.00533892938090964
"258","ASV12240",0.0263799060957923,0.0226241243060058,0.00226241243060058
"259","ASV12251",0.0838150985756829,0.0470676363497701,0.00470676363497701
"260","ASV12263",0.000908658008658009,0.00415265104000987,0.000415265104000987
"261","ASV12265",0.250163959692086,0.0837237207044298,0.00837237207044298
"262","ASV12267",0.0457712158529465,0.0341486662470631,0.00341486662470631
"263","ASV12277",0.4507038601133,0.131819669755358,0.0131819669755358
"264","ASV12294",0.000533333333333333,0.0026259518075591,0.00026259518075591
"265","ASV12298",0.0772609879153221,0.0525785657702867,0.00525785657702867
"266","ASV12308",0.116880365849643,0.0574414491431768,0.00574414491431768
"267","ASV12314",0.0135957660295065,0.0191561071696516,0.00191561071696516
"268","ASV12322",0.116596328563137,0.0597481035226121,0.00597481035226121
"269","ASV12342",0.0143327668282646,0.01979025055774,0.001979025055774
"270","ASV12350",0.0102949152338272,0.0198023876685176,0.00198023876685176
"271","ASV12351",0.179243460155118,0.0665556413066029,0.00665556413066029
"272","ASV12359",0.888599005850043,0.175653656471051,0.0175653656471051
"273","ASV12369",0.00544713942430553,0.012411247620907,0.0012411247620907
"274","ASV12380",0.0023597619047619,0.00633170648835476,0.000633170648835476
"275","ASV12389",0,0,0
"276","ASV12390",0.340072708239858,0.114753600550634,0.0114753600550634
"277","ASV12408",0.00034040404040404,0.0030853970349226,0.00030853970349226
"278","ASV12415",0.239862405048397,0.0860348427129382,0.00860348427129382
"279","ASV12429",0.0169952768934482,0.0214875657096612,0.00214875657096612
"280","ASV12442",0.106363671390898,0.0595778167394334,0.00595778167394334
"281","ASV12449",0.132035477367276,0.0605594768555794,0.00605594768555794
"282","ASV12458",0.123458701434989,0.0588627735460938,0.00588627735460938
"283","ASV12465",0.00296211275791082,0.00868640812335624,0.000868640812335624
"284","ASV12471",0.00182833333333333,0.00494137658768984,0.000494137658768984
"285","ASV12500",0.00929748077526602,0.0139295638466868,0.00139295638466868
"286","ASV12510",0.0302468236072078,0.0275048886511148,0.00275048886511148
"287","ASV12538",0.000763333333333333,0.00500287122947618,0.000500287122947618
"288","ASV12541",0.0372708021533001,0.0403269096521385,0.00403269096521385
"289","ASV12542",1.26246635572296,0.29543661896528,0.029543661896528
"290","ASV12547",0.0100238769366858,0.0143684338532152,0.00143684338532152
"291","ASV12551",0.0682299000516648,0.0592243567313632,0.00592243567313632
"292","ASV12561",0.143749164142867,0.0633081997921205,0.00633081997921205
"293","ASV12568",0.338344173505207,0.111510516277646,0.0111510516277646
"294","ASV12570",0.0366063579299184,0.0426238790202949,0.00426238790202949
"295","ASV12580",0.0763610044745962,0.0375239829989291,0.00375239829989291
"296","ASV12583",0.00202969630624803,0.0070621156996678,0.00070621156996678
"297","ASV12584",0.450976149908904,0.128025402413916,0.0128025402413916
"298","ASV1259",0.143611888503638,0.0696463982873456,0.00696463982873456
"299","ASV12599",0.0764046519880707,0.0439130846381253,0.00439130846381253
"300","ASV12608",0.0697239583790949,0.0476720184123619,0.00476720184123619
"301","ASV12610",0.0585283782080598,0.0378056883399489,0.00378056883399489
"302","ASV12623",0.00584126975292186,0.0115331308820859,0.00115331308820859
"303","ASV12626",0.00209580421642341,0.00583419372619198,0.000583419372619198
"304","ASV12629",0.00513839433360944,0.010458470702102,0.0010458470702102
"305","ASV12635",0.00619537587079648,0.0128906927382192,0.00128906927382192
"306","ASV12636",0.246923004954773,0.0965512082977107,0.00965512082977107
"307","ASV12642",0.0345659308449554,0.0410753748236088,0.00410753748236088
"308","ASV12644",0.00841453434841481,0.0151983620226494,0.00151983620226494
"309","ASV12659",0.118154318480085,0.0538063962991246,0.00538063962991246
"310","ASV12664",0.315336314155768,0.152421014013483,0.0152421014013483
"311","ASV12678",0.00175412476412476,0.00613167601619084,0.000613167601619084
"312","ASV12682",0.828892155358115,0.200474573787187,0.0200474573787187
"313","ASV12688",0.00387425669425249,0.00767280934568398,0.000767280934568398
"314","ASV12698",0.00016,0.0016,0.00016
"315","ASV12699",0.000448484848484848,0.0025937379952653,0.00025937379952653
"316","ASV12706",0.00688976664288584,0.0124010943584205,0.00124010943584205
"317","ASV1272",0.0169379567678564,0.0207078159539616,0.00207078159539616
"318","ASV12731",0.00191000240199239,0.00622359610789077,0.000622359610789077
"319","ASV12732",0.00164333333333333,0.00586898771808366,0.000586898771808366
"320","ASV12733",0.00390908619450725,0.00990750787172934,0.000990750787172934
"321","ASV12737",0.00579685628514785,0.0141147441346901,0.00141147441346901
"322","ASV12740",0.0736392282084547,0.0464871052154586,0.00464871052154586
"323","ASV12741",0.0992782819964013,0.0539391172396852,0.00539391172396852
"324","ASV12745",0,0,0
"325","ASV12746",0.0200950977584118,0.019819455752885,0.0019819455752885
"326","ASV12747",0.00646600589660884,0.014574437767774,0.0014574437767774
"327","ASV1276",0.130626491078147,0.0645970864101627,0.00645970864101627
"328","ASV12760",0.000780555555555556,0.00361208546813415,0.000361208546813415
"329","ASV12761",0.00170711283340316,0.00636836075082928,0.000636836075082928
"330","ASV12792",0.0129078440000354,0.0175352571234006,0.00175352571234006
"331","ASV1282",0.00144642857142857,0.00528292545345866,0.000528292545345866
"332","ASV12849",0.0285319308555535,0.0295640850595829,0.00295640850595829
"333","ASV12876",0,0,0
"334","ASV12881",0.0903507917494676,0.0570330884424626,0.00570330884424626
"335","ASV12883",0.7896591307299,0.18650791954247,0.018650791954247
"336","ASV12885",0.000488095238095238,0.00279399000137951,0.000279399000137951
"337","ASV12890",0.000327777777777778,0.00231443767971584,0.000231443767971584
"338","ASV12893",0,0,0
"339","ASV12897",0.0676084431165454,0.0485162866749379,0.00485162866749379
"340","ASV12899",0.0984380407205452,0.0523662893504308,0.00523662893504308
"341","ASV12910",0.00246530303030303,0.00664128206000751,0.000664128206000751
"342","ASV12918",0.0252773046946716,0.0274673812536669,0.00274673812536669
"343","ASV12934",0.000872380952380952,0.00354679579563737,0.000354679579563737
"344","ASV12939",0.185519036242093,0.0742542274532023,0.00742542274532023
"345","ASV1294",0.0255430374006859,0.0273117079855655,0.00273117079855655
"346","ASV12944",0.0982558631123459,0.0628571784237292,0.00628571784237292
"347","ASV12951",0.0372138873133398,0.0340890376702613,0.00340890376702613
"348","ASV12959",0.00662264105161121,0.0123705937386248,0.00123705937386248
"349","ASV12961",0.118660821111356,0.0891927116980744,0.00891927116980744
"350","ASV12965",0,0,0
"351","ASV12966",0.00690601633186884,0.0112805389735735,0.00112805389735735
"352","ASV12979",0.241734009820394,0.126509082934892,0.0126509082934892
"353","ASV12995",0.24128599635847,0.102866393648324,0.0102866393648324
"354","ASV12996",0.00459311806543767,0.00952585940766666,0.000952585940766666
"355","ASV13",0.00446250449142174,0.0113196407162154,0.00113196407162154
"356","ASV13001",0.0151793962271923,0.0169056721467191,0.00169056721467191
"357","ASV13003",0.0137541069952686,0.0182514378353879,0.00182514378353879
"358","ASV13005",0.026366531541334,0.0282813998801401,0.00282813998801401
"359","ASV13006",0.00547935238392075,0.0108566701250448,0.00108566701250448
"360","ASV13014",0.00641497209065803,0.0113675041149441,0.00113675041149441
"361","ASV13022",2.10357456378523,0.36476662031023,0.036476662031023
"362","ASV13027",0.0146740859293251,0.0236437996819919,0.00236437996819919
"363","ASV13035",3.12594174236909,0.493304796842387,0.0493304796842387
"364","ASV13047",0.00327307215007215,0.0101051308861115,0.00101051308861115
"365","ASV13055",0.000773333333333333,0.00361530603274988,0.000361530603274988
"366","ASV13057",0.00270011542145979,0.0067190571154985,0.00067190571154985
"367","ASV13060",0.0105538686833584,0.0158994807762202,0.00158994807762202
"368","ASV13068",0.0826098223890315,0.0509052238753964,0.00509052238753964
"369","ASV13075",0.0029993982616241,0.00912617293640587,0.000912617293640587
"370","ASV13079",0.0898575371300366,0.0591293012756161,0.00591293012756161
"371","ASV13080",1.00139123291624,0.268597521617095,0.0268597521617095
"372","ASV13085",0.0126314643278892,0.0152066290072326,0.00152066290072326
"373","ASV13089",1.41290704948397,0.281609282530814,0.0281609282530814
"374","ASV1309",1e-04,0.001,1e-04
"375","ASV13102",0.00223877532343152,0.00664680972051001,0.000664680972051001
"376","ASV13108",0.052875187910571,0.0364243263620126,0.00364243263620126
"377","ASV13109",0.300514181734888,0.141965935036828,0.0141965935036828
"378","ASV13112",0.00210534188034188,0.00776030645580839,0.000776030645580839
"379","ASV13124",0.00267284434463441,0.00858615037045365,0.000858615037045365
"380","ASV13140",0.596979157492247,0.131441561034563,0.0131441561034563
"381","ASV13170",0.144174058018614,0.0814001448902605,0.00814001448902605
"382","ASV13207",0.0197171061770388,0.0261605333490631,0.00261605333490632
"383","ASV13216",0.0026847816399287,0.00728864191589754,0.000728864191589754
"384","ASV13224",0.00906428925623828,0.0149361116424334,0.00149361116424334
"385","ASV13248",0.0125239620242192,0.0216389687624729,0.00216389687624729
"386","ASV13258",0.0141394860633111,0.015717740918075,0.0015717740918075
"387","ASV13262",0.0508069175488674,0.040807322082703,0.0040807322082703
"388","ASV13270",0.20295279483415,0.0984977464605145,0.00984977464605145
"389","ASV1328",0.000513333333333333,0.00383129648711322,0.000383129648711322
"390","ASV13295",0.120216432989404,0.0748424369505559,0.00748424369505559
"391","ASV13301",0.0276450606303656,0.0299498307565407,0.00299498307565407
"392","ASV13312",0.0179343642762744,0.025027298780294,0.0025027298780294
"393","ASV1332",0.0307795961989,0.0279229540535998,0.00279229540535998
"394","ASV13327",0.657791644642874,0.137721133822016,0.0137721133822016
"395","ASV13332",0.00999146619353446,0.0145739472480674,0.00145739472480674
"396","ASV13336",0.0686193076593461,0.0497691453236143,0.00497691453236143
"397","ASV13348",0.00195768184089773,0.00598589884434434,0.000598589884434434
"398","ASV13356",0.00852561253364384,0.0151962335973656,0.00151962335973656
"399","ASV13371",0.155898569557063,0.0693422307957105,0.00693422307957105
"400","ASV13375",0.0354783950203354,0.0351625068805863,0.00351625068805863
"401","ASV13377",0.0224918066548067,0.0260227474068702,0.00260227474068702
"402","ASV13386",0.141990246623516,0.0640012642446919,0.00640012642446919
"403","ASV13396",0.0042849204052501,0.00919687722765173,0.000919687722765173
"404","ASV13404",0.00657306971622005,0.0118318973385691,0.00118318973385691
"405","ASV13422",0.38649093333419,0.104585828544185,0.0104585828544185
